Employee_ID,Subfield,Entry_Year,Exit_Year,Status,Exit_Reason,Min_Package_LPA,Avg_Package_LPA,Max_Package_LPA,Experience_Years,City,Education_Level,Work_Mode
EMP01954,BUSINESS ANALYSIS,01/23,,1,,5.97,8.85,17.88,2.0,Delhi,Bachelor's,REMOTE
EMP02040,QA & Testing,2016,,Y,,1.78,2.5,5.99,8.0,Hyderabad,bachelor's,onsite
EMP01787,Data Science,2023,,1,,7.07,11.77,25.37,1.0,BANGALORE,Diploma,Hybrid
EMP00552,it support & helpdesk,2015,,Yes,,3.18,4.43,11.28,9.0,Gurgaon,Bachelor's,WFH
EMP00055,Cloud Computing,2017.0,,active,,4.89,8.07,23.24,7.0,Pune,Master's,Onsite
EMP01452,Software Development,2020-01-01,,1,,6.79,9.84,29.22,5.0,Bangalore,Master's,REMOTE
EMP01269,Database Administration,2023,,Yes,,5.81,8.35,23.88,2.0,Mumbai,Bachelor's,Hybrid
EMP01963,SOFTWARE DEVELOPMENT,2023,,1,,6.22,11.18,32.76,1.0,CHENNAI,Bachelor's,Onsite
EMP02143,Networking,2017,,ACTIVE,,8.82,11.83,22.38,7.0,Mumbai,Bachelor's,Onsite
EMP00214,Database Administration,2022,,active,,5.0,8.9,20.15,2.0,Gurgaon,Bachelor's,REMOTE
EMP01754,  Data Science  ,01/24,,active,,3.46,5.39,11.33,0.0,Hyderabad,Bachelor's,Hybrid
EMP00166,  IT Support & Helpdesk  ,2016,,active,,7.43,12.75,29.02,8.0,Gurgaon,Master's,Onsite
EMP01605,qa & testing,2019.0,,active,,4.93,7.57,22.45,5.0,Noida,Master's,Hybrid
EMP02130,Cybersecurity,2018,,Active,,1.77,2.5,6.0,6.0,Hyderabad,Bachelor's,Hybrid
EMP02166,IT Support & Helpdesk,2017,,Yes,,6.11,9.21,22.88,7.0,Gurgaon,Master's,Onsite
EMP00617,  DevOps  ,2016-01-01,,active,,4.22,6.46,18.86,8.0,Bangalore,Master's,Onsite
EMP01962,UI/UX Design,2016-01-01,,ACTIVE,,6.86,12.05,27.39,9.0,Bangalore,Bachelor's,WFH
EMP01154,Database_Administration,2019,,Working,,6.76,9.97,18.42,5.0,Bangalore,Bachelor's,Remote
EMP00990,Cloud Computing,2019,01/19,Left,layoff,1.88,2.75,6.17,5.0,Pune,Bachelor's,Remote
EMP00061,QA & Testing,2016,,ACTIVE,,4.76,6.82,13.12,8.0,bangalore,Bachelor's,Remote
EMP01014,Software Development,01/23,,active,,3.23,5.43,14.63,1.0,mumbai,Bachelor's,Onsite
EMP01001,  UI/UX Design  ,2018,,Yes,,7.81,12.44,24.08,6.0,Hyderabad,Bachelor's,Onsite
EMP00366,IT Support & Helpdesk,2020,,active,,3.93,6.35,16.84,4.0,noida,MASTER'S,Remote
EMP01619,Networking,2018.0,,active,,13.31,18.74,45.68,6.0,NOIDA,MASTER'S,Onsite
EMP02023,Software Development,01/18,,Y,,3.58,5.89,13.1,6.0,gurgaon,Master's,onsite
EMP00011,DATA SCIENCE,01/17,,ACTIVE,,4.26,6.1,14.17,7.0,Chennai,Bachelor's,Remote
EMP01174,cybersecurity,2022,,Yes,,3.34,5.29,10.95,2.0,Hyderabad,Master's,WFH
EMP01500,,2016-01-01,2024.0,,Company Restructuring,4.69,,18.73,,,,
EMP00251,Cloud_Computing,2020,,Active,,6.51,8.83,17.23,5.0,NOIDA,Bachelor's,onsite
EMP01461,  UI/UX Design  ,2020,,Y,,8.95,15.84,32.91,5.0,Hyderabad,Bachelor's,Onsite
EMP01450,SOFTWARE DEVELOPMENT,2023,2024,Left,Retirement,8.77,12.87,31.15,1.0,Delhi,Master's,Remote
EMP01095,Data Science,2019,2023,Left,Layoff,10.31,14.65,29.14,5.0,Delhi,Master's,Remote
EMP00654,Software Development,2022,,1,,7.58,10.83,28.04,3.0,Delhi,Bachelor's,WFH
EMP01827,DEVOPS,2018,2023,EXITED,Higher Salary Elsewhere,1.4,2.5,6.33,6.0,gurgaon,Master's,Hybrid
EMP02145,it support & helpdesk,2022.0,,Active,,5.05,7.45,12.96,2.0,DELHI,Bachelor's,Remote
EMP01720,AI/ML Engineering,2019,,Y,,3.28,5.2,11.39,5.0,mumbai,Master's,Hybrid
EMP00978,DevOps,2018-01-01,2020.0,Exited,company restructuring,6.22,9.09,18.54,7.0,  Bangalore  ,Master's,Onsite
EMP00680,Business Analysis,01/19,,Active,,6.83,11.06,20.27,6.0,Chennai,MASTER'S,REMOTE
EMP00728,Data Science,2020-01-01,,Active,,8.4,14.8,37.92,5.0,Chennai,Bachelor's,Onsite
EMP00770,Database Administration,01/15,,Yes,,1.89,2.83,7.74,10.0,Gurgaon,PhD,Hybrid
EMP00014,Software Development,2022,2023-01-01,exited,Career_Growth,6.62,9.05,24.59,2.0,Noida,Diploma,Onsite
EMP01796,Business Analysis,2022,2022,0,relocation,7.93,11.7,26.85,2.0,Hyderabad,Diploma,Onsite
EMP00336,Data Science,2017,,Y,,1.89,2.84,6.9,7.0,Delhi,Bachelor's,Onsite
EMP01224,QA & Testing,2019,2022,Resigned,Relocation,2.75,3.79,11.09,5.0,Bangalore,Bachelor's,Hybrid
EMP00320,,2017.0,,,,6.38,,28.47,,,,
EMP02071,business analysis,2020,,ACTIVE,,5.3,8.35,14.99,4.0,noida,Master's,Hybrid
EMP01408,Software Development,2016,,Working,,7.35,11.6,20.16,9.0,noida,MASTER'S,WFH
EMP00913,CLOUD COMPUTING,2018-01-01,,1,,4.84,0.69,14.36,6.0,Gurgaon,Diploma,Remote
EMP00512,UI/UX Design,2023,2023-01-01,0,Higher Salary Elsewhere,1.85,3.28,6.2,1.0,DELHI,Bachelor's,WFH
EMP01820,,01/20,,,,6.83,,24.81,,,,
EMP02167,CYBERSECURITY,2020-01-01,01/20,Exited,Career_Growth,1.72,2.5,6.49,5.0,Mumbai,bachelor's,Hybrid
EMP00271,CLOUD COMPUTING,01/20,,Active,,6.16,9.45,22.01,5.0,Bangalore,Bachelor's,Remote
EMP00700,  Networking  ,2023,,Y,,6.29,8.41,23.72,1.0,Hyderabad,Master's,Remote
EMP01468,Cloud Computing,2020,,Y,,3.48,6.04,17.32,4.0,Delhi,MASTER'S,Hybrid
EMP01079,AI/ML ENGINEERING,2021.0,2021,Left,Higher Salary Elsewhere,2.43,3.38,6.3,4.0,Noida,Diploma,Work From Home
EMP00693,QA & Testing,2019.0,2022-01-01,Exited,work-life balance,7.01,12.55,24.03,5.0,  Delhi  ,Bachelor's,Onsite
EMP00026,UI/UX DESIGN,2019.0,,active,,2.1,3.4,9.46,6.0,Chennai,,Hybrid
EMP00157,UI/UX DESIGN,2019-01-01,2024,0,  Retirement  ,2.19,2.97,5.48,5.0,Delhi,,Hybrid
EMP00508,  Database Administration  ,2023,,active,,7.06,11.59,25.18,2.0,Delhi,Bachelor's,Hybrid
EMP00875,  Cybersecurity  ,2019,,active,,4.05,5.49,13.62,6.0,pune,Bachelor's,Hybrid
EMP00848,Business Analysis,2024,,ACTIVE,,2.34,3.87,10.2,0.0,Noida,Bachelor's,Onsite
EMP01759,  AI/ML Engineering  ,01/15,2015-01-01,Left,  Career Growth  ,1.76,2.7,6.69,9.0,Noida,Bachelor's,Onsite
EMP00948,,2022,,,,6.16,,19.02,,,,
EMP00148,Cybersecurity,2020,,Working,,4.43,6.21,13.01,5.0,  Bangalore  ,Bachelor's,Remote
EMP01312,IT_Support_&_Helpdesk,2015,,active,,7.35,10.4,24.41,10.0,NOIDA,,Hybrid
EMP02139,Cybersecurity,2015-01-01,,ACTIVE,,6.21,10.07,17.68,9.0,Noida,Bachelor's,Onsite
EMP00957,DevOps,2020,,Active,,10.45,15.73,30.54,5.0,Bangalore,Master's,Onsite
EMP01813,AI/ML Engineering,2022,,active,,9.54,16.4,45.27,2.0,mumbai,Diploma,Onsite
EMP01237,Software Development,01/22,,Working,,7.23,11.53,30.36,2.0,NOIDA,bachelor's,WFH
EMP01772,Business Analysis,01/20,,Yes,,5.26,7.38,17.46,4.0,pune,Master's,onsite
EMP02086,Business Analysis,2018.0,2020.0,Exited,Health Reasons,5.79,9.73,19.16,6.0,  Mumbai  ,Bachelor's,Onsite
EMP01367,Software Development,2021,,Working,,4.21,5.75,14.17,3.0,Delhi,,Hybrid
EMP01736,cloud computing,2019-01-01,,1,,9.21,14.35,26.57,6.0,Gurgaon,Bachelor's,Hybrid
EMP00850,Cloud Computing,01/17,,Working,,10.49,16.39,30.88,7.0,hyderabad,Bachelor's,Onsite
EMP01089,Cloud Computing,2015,,1,,4.67,7.27,14.5,10.0,Noida,Master's,onsite
EMP00642,QA & Testing,2016-01-01,,1,,6.81,11.84,31.16,8.0,  Hyderabad  ,Bachelor's,Onsite
EMP00997,  Data Science  ,2021-01-01,,1,,8.22,12.03,25.65,3.0,Pune,Master's,Hybrid
EMP00872,IT Support & Helpdesk,2019,2019,Left,Layoff,3.77,6.64,18.69,6.0,mumbai,Bachelor's,Work From Home
EMP01732,UI/UX Design,2017,2021-01-01,Exited,Career Growth,5.44,0.82,28.72,7.0,Pune,MASTER'S,Onsite
EMP00808,Cybersecurity,2019,,Working,,3.49,5.87,11.9,5.0,Pune,Bachelor's,Work From Home
EMP00782,Software_Development,2018,,Y,,3.98,5.5,13.35,6.0,Bangalore,,Onsite
EMP01565,IT Support & Helpdesk,2018-01-01,2022.0,N,Relocation,5.81,9.34,24.65,6.0,Delhi,Diploma,Onsite
EMP01824,,2020,2022,,career growth,9.56,,35.84,,,,
EMP00803,Networking,01/15,,active,,1.62,2.5,4.29,9.0,HYDERABAD,MASTER'S,Onsite
EMP00334,AI/ML ENGINEERING,2021,,1,,2.45,4.41,10.92,3.0,MUMBAI,Master's,onsite
EMP01917,DEVOPS,2022.0,2022,Left,Career Switch,6.38,11.3,22.93,2.0,Bangalore,Bachelor's,Onsite
EMP00524,DevOps,2024,,Active,,5.42,7.57,14.93,0.0,delhi,Bachelor's,Remote
EMP00170,IT Support & Helpdesk,2020,,Yes,,3.89,6.25,12.58,4.0,Mumbai,,Onsite
EMP01530,QA & Testing,2024,,1,,4.79,8.63,22.38,1.0,delhi,Bachelor's,Remote
EMP00483,IT_Support_&_Helpdesk,01/24,2024,exited,Career Growth,6.89,9.78,19.68,0.0,Chennai,MASTER'S,Remote
EMP00090,QA & Testing,2018,2023,N,Relocation,8.34,0.96,26.95,6.0,chennai,Diploma,Remote
EMP02103,devops,2024.0,,Yes,,6.79,11.76,27.99,1.0,Pune,Master's,Work From Home
EMP00277,IT SUPPORT & HELPDESK,2022-01-01,,Y,,5.42,7.83,14.71,3.0,Mumbai,MASTER'S,Work From Home
EMP01009,it support & helpdesk,2022-01-01,,active,,8.17,11.81,21.14,2.0,Pune,MASTER'S,WFH
EMP01255,Cybersecurity,01/21,,Working,,8.9,13.31,23.31,4.0,Bangalore,Bachelor's,Hybrid
EMP00743,DevOps,2019,,Y,,7.06,12.79,29.53,5.0,GURGAON,Bachelor's,Hybrid
EMP01166,Networking,2022,,Y,,6.95,10.81,29.76,3.0,Hyderabad,Bachelor's,REMOTE
EMP00475,AI/ML Engineering,2021.0,,Yes,,3.74,5.08,11.18,3.0,gurgaon,Bachelor's,Hybrid
EMP00038,Software Development,2023-01-01,,Yes,,10.29,16.25,33.58,1.0,noida,Master's,Onsite
EMP01630,cybersecurity,2018,,1,,7.44,10.28,20.15,6.0,BANGALORE,Master's,Onsite
EMP01955,Data Science,2021,2024,No,Higher Studies,7.59,11.59,31.42,4.0,  Mumbai  ,Bachelor's,Remote
EMP00223,Cloud Computing,2019,,active,,6.22,8.32,23.97,5.0,Bangalore,Bachelor's,WFH
EMP01597,Cybersecurity,2022,,ACTIVE,,7.07,12.49,37.35,2.0,NOIDA,Master's,WFH
EMP00238,cybersecurity,2019-01-01,2020-01-01,Exited,HIGHER STUDIES,5.21,7.81,23.14,5.0,hyderabad,Bachelor's,WFH
EMP01629,networking,01/16,,Working,,5.17,7.62,18.75,8.0,Noida,Master's,Onsite
EMP00372,DevOps,01/15,,Yes,,1.49,2.5,5.04,9.0,DELHI,Bachelor's,Hybrid
EMP00751,Cybersecurity,2023-01-01,,1,,10.5,18.89,52.75,1.0,pune,Bachelor's,Work From Home
EMP01309,DevOps,2017,,Y,,6.64,11.62,27.68,7.0,hyderabad,Bachelor's,Onsite
EMP01947,DATABASE ADMINISTRATION,01/21,,Yes,,8.48,13.05,33.22,3.0,Hyderabad,Bachelor's,onsite
EMP00744,software development,01/15,2020-01-01,exited,Work-Life Balance,3.11,4.5,10.75,9.0,Pune,MASTER'S,Onsite
EMP01558,IT Support & Helpdesk,2022-01-01,,Yes,,4.49,7.9,17.32,2.0,Noida,Bachelor's,onsite
EMP00212,DevOps,2018-01-01,01/24,N,Health Reasons,4.66,7.63,14.28,7.0,Gurgaon,PhD,Onsite
EMP01338,ai/ml engineering,2021,,Working,,5.47,8.46,17.44,3.0,Noida,Bachelor's,onsite
EMP02042,Networking,2021.0,,Yes,,4.65,7.35,20.81,3.0,Mumbai,Diploma,Onsite
EMP01938,Database Administration,2015-01-01,,Yes,,6.69,10.03,22.01,9.0,Chennai,Master's,Remote
EMP02101,Business Analysis,2020-01-01,,Yes,,10.65,14.51,33.62,5.0,Hyderabad,PhD,Onsite
EMP00890,IT Support & Helpdesk,2024-01-01,,Yes,,7.51,12.68,28.14,1.0,  Pune  ,Master's,Onsite
EMP01758,AI/ML Engineering,2020,,Yes,,3.52,6.02,16.61,4.0,BANGALORE,Diploma,Remote
EMP01233,Data Science,01/24,01/24,Left,HIGHER STUDIES,8.19,14.68,31.69,1.0,PUNE,bachelor's,Remote
EMP00466,IT Support & Helpdesk,01/21,,Yes,,8.82,14.1,26.48,4.0,  Hyderabad  ,Master's,onsite
EMP01120,  Software Development  ,2019,2024.0,exited,COMPANY RESTRUCTURING,7.54,12.12,35.21,5.0,Noida,Master's,Remote
EMP01551,Database Administration,2023.0,01/23,0,WORK-LIFE BALANCE,6.44,9.11,21.3,1.0,Gurgaon,Bachelor's,Hybrid
EMP01579,data science,01/24,,Yes,,5.91,10.53,29.78,0.0,Bangalore,PhD,WFH
EMP00369,Cybersecurity,01/20,,Working,,4.62,7.25,14.94,4.0,Mumbai,Master's,Remote
EMP02109,Data Science,2022-01-01,,Y,,4.68,8.43,22.82,3.0,Delhi,Bachelor's,WFH
EMP00370,  Software Development  ,2018,,Working,,1.7,2.5,4.58,6.0,Pune,MASTER'S,Onsite
EMP01862,ui/ux design,2016,,ACTIVE,,3.24,5.6,12.06,9.0,  Chennai  ,,Onsite
EMP00538,Cloud Computing,2019,,Active,,5.55,9.36,19.73,6.0,Bangalore,Master's,WFH
EMP00329,IT SUPPORT & HELPDESK,01/20,,Yes,,8.85,12.6,31.07,4.0,Noida,,Work From Home
EMP01913,Data Science,2019.0,2022,Exited,CAREER GROWTH,5.4,7.41,22.16,5.0,Gurgaon,Bachelor's,Onsite
EMP01195,DevOps,2017.0,2018,0,Higher Studies,2.95,4.51,13.36,7.0,Gurgaon,PhD,Remote
EMP00156,Cloud Computing,2015,,Y,,8.65,14.86,29.09,9.0,Hyderabad,Master's,WFH
EMP01783,IT Support & Helpdesk,01/17,,Y,,3.52,5.55,10.78,7.0,Hyderabad,Master's,Onsite
EMP00267,cybersecurity,2024,,ACTIVE,,5.06,8.64,16.3,1.0,HYDERABAD,Master's,Hybrid
EMP00878,DevOps,2019,,1,,8.53,14.76,27.6,5.0,  Mumbai  ,Master's,WFH
EMP01890,QA & Testing,2021,2021,No,company restructuring,9.59,12.89,38.26,4.0,Mumbai,Master's,Hybrid
EMP00017,UI/UX Design,01/21,2022-01-01,EXITED,Company Restructuring,7.87,12.02,20.73,3.0,Mumbai,Bachelor's,Remote
EMP02157,UI/UX Design,2018-01-01,,Y,,4.72,7.09,13.43,7.0,hyderabad,Master's,Remote
EMP00686,SOFTWARE DEVELOPMENT,2021-01-01,2023,exited,RETIREMENT,1.82,2.5,6.77,3.0,Chennai,Bachelor's,Work From Home
EMP01683,,2024,,,,5.14,,14.06,,,,
EMP01991,  IT Support & Helpdesk  ,2019,2019-01-01,exited,career growth,4.63,7.83,20.07,5.0,Delhi,MASTER'S,Onsite
EMP00914,Database Administration,2019-01-01,2020.0,0,career switch,8.76,12.41,32.6,5.0,NOIDA,bachelor's,Work From Home
EMP01196,UI/UX DESIGN,2020,,Y,,7.48,10.26,26.57,4.0,Noida,Bachelor's,Hybrid
EMP02060,Data Science,2019,,Working,,1.72,2.5,5.93,6.0,Delhi,Bachelor's,REMOTE
EMP00972,,2024,2024,,Retirement,5.29,,21.1,,,,
EMP01205,Data Science,01/24,2024.0,Exited,Higher Salary Elsewhere,6.42,11.35,31.39,1.0,Mumbai,Master's,Onsite
EMP00557,AI/ML ENGINEERING,2017,,Y,,6.89,10.88,23.45,8.0,  Chennai  ,Bachelor's,Remote
EMP00095,Networking,2021,,Active,,4.85,7.11,15.44,3.0,Bangalore,Diploma,REMOTE
EMP00514,  IT Support & Helpdesk  ,01/20,,Working,,1.56,2.5,6.02,4.0,Gurgaon,Bachelor's,onsite
EMP02075,CLOUD COMPUTING,2017-01-01,,ACTIVE,,7.61,11.65,21.69,7.0,BANGALORE,Bachelor's,Work From Home
EMP00865,DATA SCIENCE,2022,,Working,,7.62,10.91,26.04,2.0,  Bangalore  ,Bachelor's,Onsite
EMP01239,Cybersecurity,2015-01-01,2022-01-01,0,Layoff,9.88,13.96,29.02,9.0,Pune,Diploma,Remote
EMP01771,Data Science,01/20,,ACTIVE,,4.76,7.36,13.4,4.0,Chennai,Master's,Hybrid
EMP00699,DATABASE ADMINISTRATION,2020-01-01,,Yes,,7.0,11.0,29.29,5.0,mumbai,Diploma,Remote
EMP01349,Cloud Computing,01/17,,Active,,3.25,4.5,11.61,8.0,Mumbai,Master's,Remote
EMP00763,cloud computing,01/17,2020.0,Resigned,HIGHER SALARY ELSEWHERE,5.84,9.66,17.54,7.0,Pune,Master's,Remote
EMP00078,Software Development,2015,,Y,,8.05,10.94,23.5,9.0,MUMBAI,Master's,Hybrid
EMP00541,DevOps,2016,,Yes,,4.09,6.27,15.21,8.0,Hyderabad,MASTER'S,Hybrid
EMP01847,QA & Testing,2024.0,2024,No,Company Restructuring,9.12,13.16,36.8,0.0,MUMBAI,Master's,Hybrid
EMP01343,UI/UX Design,2019,2024,EXITED,retirement,7.5,11.0,25.88,5.0,  Mumbai  ,Master's,Remote
EMP00967,devops,2019,2019.0,Left,RETIREMENT,6.68,11.96,21.71,5.0,Mumbai,Bachelor's,Remote
EMP01402,Database Administration,2019,,Y,,7.7,10.35,23.37,5.0,CHENNAI,MASTER'S,onsite
EMP01714,Networking,2017,2017,N,Company_Restructuring,3.97,6.56,14.02,7.0,Noida,Master's,Onsite
EMP00376,qa & testing,2022,2024.0,No,Retirement,3.3,5.34,9.97,2.0,hyderabad,Diploma,Hybrid
EMP00423,  Cloud Computing  ,2015-01-01,,Active,,5.21,9.18,19.77,9.0,Bangalore,Master's,Onsite
EMP00747,Database Administration,2015,,Yes,,6.44,9.69,23.11,9.0,Hyderabad,MASTER'S,Onsite
EMP00308,Software Development,2020-01-01,2021,N,Layoff,8.99,15.07,41.72,4.0,BANGALORE,PhD,Hybrid
EMP00287,Cybersecurity,2019,,Y,,6.22,11.09,32.89,5.0,Chennai,Master's,Onsite
EMP01765,DevOps,2015,,Working,,4.19,7.53,18.65,9.0,hyderabad,Master's,Hybrid
EMP00076,DevOps,2019-01-01,,active,,4.74,8.35,19.7,5.0,mumbai,PhD,Onsite
EMP02189,IT Support & Helpdesk,2016,,Y,,3.06,4.4,10.66,9.0,Gurgaon,Master's,Hybrid
EMP01970,QA & Testing,2023-01-01,,Active,,7.72,13.54,28.73,1.0,Hyderabad,Master's,Hybrid
EMP02062,Database Administration,01/18,,active,,3.54,5.1,11.79,6.0,chennai,Master's,Remote
EMP01851,Business Analysis,2021,2022,Exited,  Relocation  ,4.83,7.76,16.75,3.0,Mumbai,Master's,Onsite
EMP00189,Cybersecurity,2018,,Active,,5.8,7.87,19.77,6.0,Mumbai,Bachelor's,Hybrid
EMP00978,DevOps,2018-01-01,2020.0,Exited,company restructuring,6.22,9.09,18.54,7.0,  Bangalore  ,Master's,Onsite
EMP00739,IT SUPPORT & HELPDESK,2015,,active,,7.02,11.11,26.02,9.0,Mumbai,Master's,Hybrid
EMP01638,IT Support & Helpdesk,2017,,Y,,2.95,5.33,15.86,7.0,Delhi,bachelor's,Onsite
EMP00756,Business_Analysis,2023-01-01,,Working,,9.39,16.31,39.47,1.0,Gurgaon,Diploma,Onsite
EMP00306,AI/ML Engineering,2023,01/23,Exited,CAREER SWITCH,6.71,9.81,18.5,1.0,MUMBAI,Bachelor's,Hybrid
EMP00757,Networking,2022,,Yes,,5.12,9.02,16.99,2.0,  Gurgaon  ,bachelor's,Hybrid
EMP01535,Cloud Computing,01/23,2024,No,HIGHER SALARY ELSEWHERE,2.58,4.32,12.59,1.0,Mumbai,Master's,Onsite
EMP02090,IT Support & Helpdesk,01/24,,Active,,8.0,11.35,26.85,1.0,Pune,Diploma,Onsite
EMP02045,IT Support & Helpdesk,2022,,1,,1.94,3.45,10.25,2.0,gurgaon,PhD,onsite
EMP02092,,2024,2024.0,,Retirement,3.94,,10.23,,,,
EMP02021,DATA SCIENCE,01/18,,Yes,,1.46,2.5,5.33,6.0,Noida,Master's,onsite
EMP02025,  IT Support & Helpdesk  ,01/16,2021.0,Left,RELOCATION,1.6,2.5,5.77,8.0,Noida,Diploma,Remote
EMP00406,Database Administration,2017-01-01,2018,Left,Higher Studies,1.52,2.5,6.65,7.0,Pune,bachelor's,Hybrid
EMP01859,IT Support & Helpdesk,01/17,2021-01-01,0,Career Switch,5.21,7.68,21.69,7.0,mumbai,bachelor's,Hybrid
EMP02175,cybersecurity,2017,,Active,,4.84,7.49,19.65,7.0,Chennai,Master's,Onsite
EMP00294,,2015,,,,3.03,,10.75,,,,
EMP01390,DevOps,2022,,active,,8.15,11.4,28.35,2.0,Gurgaon,PhD,Onsite
EMP00357,  AI/ML Engineering  ,2024-01-01,,Y,,1.51,2.5,6.72,0.0,Chennai,Master's,Remote
EMP00624,Cybersecurity,2019,,Working,,2.41,3.66,8.25,6.0,Mumbai,Bachelor's,Onsite
EMP01247,Networking,2019-01-01,,1,,5.06,7.73,16.48,5.0,Chennai,bachelor's,Hybrid
EMP01259,business analysis,2015.0,,Active,,3.81,5.26,12.62,9.0,HYDERABAD,MASTER'S,Onsite
EMP00536,QA & Testing,2017-01-01,,1,,2.76,3.87,6.89,8.0,Delhi,Diploma,Onsite
EMP02113,  Business Analysis  ,2017,2020,No,  Layoff  ,3.63,5.73,11.15,8.0,Delhi,Master's,Onsite
EMP00804,DevOps,2023,,Y,,7.39,12.15,33.85,2.0,Noida,bachelor's,Hybrid
EMP01376,Business Analysis,2023,,Y,,5.57,7.53,13.27,1.0,  Hyderabad  ,Bachelor's,Hybrid
EMP01561,DATA SCIENCE,2016,,active,,5.33,7.94,20.07,8.0,Bangalore,Master's,Hybrid
EMP01126,Cybersecurity,01/23,,Y,,7.34,11.69,25.83,2.0,Delhi,bachelor's,Onsite
EMP00128,QA & Testing,2024,2024-01-01,N,Higher Salary Elsewhere,8.8,12.15,35.72,0.0,Delhi,Bachelor's,Onsite
EMP01097,Cybersecurity,2023.0,,ACTIVE,,6.69,9.12,23.3,1.0,Delhi,Bachelor's,Onsite
EMP00633,UI/UX Design,2019,,Y,,9.57,13.99,34.57,6.0,GURGAON,Master's,Hybrid
EMP00292,ui/ux design,2023-01-01,01/24,N,Company Restructuring,7.25,10.28,18.9,2.0,Bangalore,Bachelor's,Hybrid
EMP00551,Data Science,2018,,Active,,8.11,12.1,33.79,6.0,Chennai,MASTER'S,Onsite
EMP00253,Networking,2022.0,2022,No,Higher Salary Elsewhere,5.53,9.36,20.23,2.0,Pune,Master's,Hybrid
EMP00137,IT SUPPORT & HELPDESK,2020,,Active,,6.44,9.85,27.43,4.0,Mumbai,Master's,Hybrid
EMP01617,QA & TESTING,2024,,active,,5.21,8.46,16.3,1.0,Chennai,,Hybrid
EMP01066,UI/UX Design,2018,2020,0,Career Growth,6.85,11.01,20.97,6.0,  Gurgaon  ,Bachelor's,Hybrid
EMP01351,data science,2019,,ACTIVE,,5.34,7.14,18.47,6.0,NOIDA,Bachelor's,Onsite
EMP00716,software development,2023,2024,Resigned,RELOCATION,8.42,13.96,36.78,2.0,Delhi,bachelor's,Onsite
EMP01201,IT Support & Helpdesk,2017-01-01,,Y,,3.18,4.25,10.01,7.0,Hyderabad,Master's,Onsite
EMP02078,IT Support & Helpdesk,01/22,,1,,6.41,11.1,32.29,2.0,Mumbai,Bachelor's,Onsite
EMP00572,,2024.0,2024.0,,career growth,9.83,,23.76,,,,
EMP00709,  DevOps  ,2020,,Working,,5.82,10.25,28.13,4.0,Delhi,Master's,Onsite
EMP00154,  Cloud Computing  ,2016-01-01,,ACTIVE,,7.89,11.09,29.79,8.0,Pune,Bachelor's,Hybrid
EMP00769,Business Analysis,2019,,Working,,3.73,5.52,13.7,5.0,Delhi,Bachelor's,Onsite
EMP00175,Database Administration,2022.0,,Y,,4.04,6.34,17.3,2.0,Mumbai,Bachelor's,WFH
EMP01302,NETWORKING,2023,,Yes,,3.55,5.82,12.34,1.0,delhi,MASTER'S,Remote
EMP01978,UI/UX DESIGN,2019.0,,Active,,1.66,2.82,5.18,6.0,GURGAON,Master's,Onsite
EMP00660,QA & Testing,01/20,2023-01-01,0,Health Reasons,1.64,2.5,5.43,4.0,Chennai,Master's,Hybrid
EMP01731,AI/ML Engineering,2017,2022-01-01,EXITED,  Company Restructuring  ,5.58,8.51,17.25,7.0,Delhi,Diploma,Hybrid
EMP00836,Business Analysis,2015,,Y,,3.97,107.4,18.97,9.0,Delhi,Diploma,Onsite
EMP01080,BUSINESS ANALYSIS,2024,,1,,3.85,6.79,18.57,0.0,delhi,Bachelor's,REMOTE
EMP01133,UI/UX Design,2021-01-01,,Working,,4.95,7.79,13.3,4.0,gurgaon,Diploma,Remote
EMP01128,IT Support & Helpdesk,2016,2022,No,career switch,4.92,6.56,17.17,8.0,GURGAON,Bachelor's,Hybrid
EMP01002,BUSINESS ANALYSIS,2024,,Working,,4.36,7.06,19.13,0.0,Mumbai,Bachelor's,Remote
EMP00427,Data Science,2016-01-01,,Working,,1.74,0.21,6.22,9.0,HYDERABAD,Bachelor's,Onsite
EMP01178,Cloud Computing,2019,2021-01-01,exited,Relocation,1.83,3.02,7.1,6.0,Gurgaon,Master's,Hybrid
EMP01249,it support & helpdesk,01/17,,Y,,4.58,6.83,12.19,7.0,Chennai,Master's,Hybrid
EMP01568,ui/ux design,2018,,Active,,8.12,11.51,30.56,6.0,gurgaon,Bachelor's,onsite
EMP01227,DevOps,2016-01-01,,Yes,,7.03,10.0,24.35,8.0,Chennai,Bachelor's,Hybrid
EMP01093,,2020,,,,7.34,,22.51,,,,
EMP00718,it support & helpdesk,01/16,,active,,2.05,3.0,5.59,8.0,  Gurgaon  ,Bachelor's,Remote
EMP01981,CYBERSECURITY,2018,01/19,0,RETIREMENT,2.81,4.56,9.73,6.0,Delhi,Master's,Remote
EMP01223,software development,2021,,Y,,6.26,8.56,22.23,3.0,  Hyderabad  ,Bachelor's,Hybrid
EMP01855,Software Development,2019,,Y,,1.78,2.5,4.4,5.0,Delhi,Master's,Hybrid
EMP00902,DATABASE ADMINISTRATION,2023,2024,Exited,Higher Salary Elsewhere,5.14,8.23,21.4,2.0,noida,Bachelor's,Hybrid
EMP01708,,2024,,,,9.18,,25.63,,,,
EMP00667,Cloud Computing,2015-01-01,,Y,,6.05,9.46,16.75,9.0,Noida,MASTER'S,Onsite
EMP01874,software development,2016,,ACTIVE,,1.5,2.5,4.54,8.0,Chennai,Master's,Hybrid
